-0.18516016	0.08002143	0.25238505	-0.10941594	0.14113195	-0.07738549	-0.14415275	-0.23897591	-0.22532773	0.27478555	-0.114115834	0.040626336	0.052139208	-0.121544234	-0.040748604	-0.19651683	-0.085836664	-0.119678244	-0.14121512	-0.03907071	0.051124245	0.03880941	-0.10798605	0.00059938646	0.08520234	0.21020001	0.16045496	-0.013540023	0.14404818	-0.0741769	-0.17814255	0.11950396	0.16865501	0.28858173	0.094523	0.02608838	0.19696987	-0.060394343	-0.4455931	0.079573005	0.21760486	-0.19272931	0.12620722	-0.11140976	-0.08337721	0.012137542	-0.30715913	0.036336932	0.21587256	-0.083687514	0.11255223	0.018207762	0.36414787	-0.050568435	-0.180473	0.011237186	-0.24122429	-0.086236045	0.17187443	-0.1818598	-0.14043407	-0.06784623	-0.06488867	0.36779615
0.11837378	0.064850315	-0.013471986	0.37854964	0.15209585	-0.035245232	-0.4594043	-0.13791476	-0.3657412	0.38234234	0.18623799	0.09584306	-0.018787488	-0.18008211	0.0071752463	-0.4355993	-0.5502272	-0.09881349	-0.32657015	0.30956972	-0.012555588	0.2128051	0.0057477495	-0.13873178	0.22509128	0.2881978	0.31480357	-0.1166154	-0.10060137	-0.016307332	-0.111091465	0.36236084	0.12921573	-0.060374867	-0.09260945	0.2036146	0.095120765	-0.21491252	-0.5509263	-0.4225804	0.54649574	-0.1664371	0.026887462	0.04351088	-0.022688895	0.10415406	-0.4290746	0.16325271	0.2100262	-0.25077137	0.18478185	-0.07549191	-0.037609942	0.11619523	-0.5612322	-0.21735616	-0.4618965	-0.2836642	0.12150118	-0.29719934	0.30500105	-0.15270512	-0.26319754	0.09465571
-0.19328728	0.02587599	0.2577974	-0.23532103	-0.105785295	0.12917781	0.1522405	-0.27780032	-0.32993388	0.08884	-0.24137397	-0.19152632	0.1473171	-0.1089316	-0.2112453	0.009172924	0.12930228	-0.07709106	-0.025457613	-0.090982236	0.29498157	0.14067848	-0.3415933	-0.06471755	-0.016262028	0.11625093	-0.050788797	0.060613558	0.33234328	-0.11695283	-0.19156127	0.30481187	0.3351883	0.24697644	0.23616523	-0.025574245	0.13367806	0.09533215	-0.39729586	0.13399231	-0.11075022	-0.12808903	-0.06570706	-0.11562612	-0.11458727	-0.23604678	-0.0445494	0.060702503	0.237529	0.08250447	0.07939417	0.1213488	0.3609816	-0.3450286	0.119299844	-0.09146697	-0.10854921	0.15590604	-0.04942705	-0.05090365	-0.28294295	0.03411464	-0.067933	0.3909006
-0.3888231	0.23027653	0.4379698	-0.22437079	0.14995304	-0.16803756	0.09575655	-0.24462508	-0.018874276	0.101609744	-0.22293001	0.103331074	-0.08401072	-0.11820255	-0.0015600397	0.06720234	0.11812297	-0.14566478	-0.08301191	-0.2832491	0.12892488	-0.027565196	-0.1370817	0.008400746	0.0046048146	0.06370818	-0.06793629	0.13365857	0.04500395	-0.12234741	-0.23268354	0.06914062	0.22107059	0.4260182	0.19600102	0.03509945	0.31170994	0.13537261	-0.18044508	0.22418402	-0.014738448	-0.2465616	0.0074896733	-0.20986006	0.043349717	-0.0067093135	-0.017884992	0.153514	0.08224918	0.11142601	-0.15566829	0.09823282	0.3494644	-0.054133732	0.036813635	0.05690749	0.024887364	0.0071016974	0.05220406	-0.13450404	-0.22385007	0.037358817	-0.14647482	0.35859194
-0.1603546	-0.043590166	0.20595193	-0.13547939	0.039637137	-0.0646158	-0.008452752	-0.26276085	-0.00025378916	0.16316654	-0.050122775	0.07270791	0.0005720067	-0.10459968	-0.006728179	-0.06217302	0.21091352	0.057995323	0.06936331	-0.12097608	0.012186962	-0.12656076	-0.07258663	0.11068208	0.16949515	0.28276527	0.2097208	0.06455915	0.1053888	0.19869739	-0.0127225835	-0.018068425	0.01390612	0.20891713	-0.058653288	-0.100142725	0.110772684	-0.0028290749	-0.37216327	0.20609556	0.031947672	-0.025943374	0.18176658	-0.026957806	-0.21913281	-0.14500882	-0.15444417	-0.04489473	0.2099687	-0.09363195	0.09033343	-0.009834317	0.31053594	-0.103424996	0.08302842	0.083609276	-0.19612649	-0.14797723	0.08327292	0.11457906	-0.09408575	-0.03763217	0.053826008	0.33223912
-0.34578654	0.07644676	0.39377427	-0.53543675	-0.3548726	0.43552318	0.35233477	-0.35691243	-0.32375148	-0.14061292	-0.46069378	-0.52350163	0.3554512	0.031119807	-0.5763486	0.33948562	0.33554986	-0.09105694	0.12071741	-0.18785156	0.42990607	0.33769643	-0.42673653	-0.17247184	-0.26405656	-0.40029526	-0.29806164	0.08957333	0.5242512	-0.35723546	-0.27256635	0.35481703	0.40248975	0.26998958	0.4662245	-0.0028235046	0.33001402	0.3392176	0.011090835	0.18618594	-0.39805073	0.030487267	-0.38353708	-0.16018029	0.061125927	-0.31626174	0.25953144	0.039682228	0.16760075	0.4201761	-0.15780659	0.22996661	0.33410966	-0.51319754	0.33596367	-0.21139716	0.2723539	0.46071374	-0.47430813	-0.09308528	-0.5335315	0.14378129	-0.18692298	0.3871027
-0.13289401	0.07452473	0.14912628	0.029498294	0.16761841	-0.025468197	-0.26522815	-0.2383682	-0.1559908	0.19894938	-0.06486812	0.042232744	0.04370648	-0.08386415	0.058593746	-0.22767882	-0.3358571	-0.059381567	-0.21314059	0.03732402	0.0031001645	0.079433404	-0.03259572	-0.09574992	0.060274385	0.102804065	0.1145833	-0.08951474	0.016905906	-0.14533673	-0.15990569	0.21094163	0.1414014	0.2058362	-0.022778686	0.04433853	0.21230043	-0.073675714	-0.3311832	-0.17294452	0.24582195	-0.13921285	0.07413534	0.0007375333	0.029348947	0.09409929	-0.27302364	0.12061698	0.08537428	-0.081733294	0.062266275	0.12980433	0.16385107	0.02470997	-0.23575461	-0.016692722	-0.23217288	-0.082526535	0.05862538	-0.21976565	-0.037807457	-0.18263507	-0.16756831	0.12469662
-0.08289828	-0.012443869	0.2013673	-0.16073626	-0.004668622	0.08705563	-0.12194531	-0.29571378	-0.23021418	0.263989	-0.041876536	-0.07870691	0.18005608	0.0050695552	-0.15392102	-0.19463167	-0.08314997	0.07532769	0.052650418	0.052301805	0.109212786	0.0067588906	-0.041905317	0.14545955	0.17021178	0.14493158	0.17382763	-0.14737594	0.22388574	-0.03966887	0.017711496	0.12971416	0.12142104	0.11307536	0.06776844	-0.0819984	0.06451592	-0.1547223	-0.4379787	-0.045255568	0.13027225	-0.021472948	0.060478095	0.10777265	-0.19180651	-0.08385924	-0.2678268	-0.10640635	0.28077307	0.0013722326	0.13895099	0.11787178	0.2745014	-0.09641021	-0.02849587	0.045033503	-0.25368914	0.0032478054	0.0665563	-0.05796998	-0.20257282	-0.19316426	0.050463405	0.24279882
-0.3834916	-0.14979735	0.44862798	-0.598658	-0.3206621	0.14322753	0.34513962	-0.3267388	0.036673013	-0.011683029	-0.38864046	-0.16988756	0.16615361	0.15248266	-0.3813534	0.25822756	0.56999385	0.16225478	0.44018504	-0.33871862	0.27100784	-0.31178707	-0.34129116	0.28549567	0.098089606	-0.19704863	-0.063326135	0.066141814	0.50617963	0.053689096	0.047870304	-0.1167759	0.25866595	0.40391397	0.29961714	-0.34698814	0.2722034	0.18493955	0.050233103	0.523277	-0.4601046	0.17166209	0.085213125	-0.090922	-0.32674304	-0.50665325	0.17079292	-0.32850137	0.23277804	0.2837174	0.026325412	0.16571273	0.5836273	-0.47889602	0.54499775	0.058207646	0.12269681	0.34513107	-0.02849078	0.3628838	-0.47812146	0.10133032	0.2963935	0.45673296
-0.31271726	0.17124233	0.32705674	-0.2048906	0.014535554	0.06153601	-0.0079227295	-0.23743564	-0.22425921	0.077371866	-0.2914854	-0.18606195	0.0896542	-0.046616785	-0.14225988	-0.0036344687	-0.13240929	-0.07516989	-0.098573126	-0.02727696	0.30353373	0.29746053	-0.13809207	-0.1581043	-0.10581702	-0.07932328	-0.096978754	-0.060763802	0.1582231	-0.3426225	-0.22387213	0.23175907	0.25726527	0.16979857	0.32789987	0.14802055	0.29924607	0.18568632	-0.22170788	-0.01171966	0.059192188	-0.14335835	-0.14477156	0.0037678098	0.09700496	0.012784857	-0.09890067	0.11053725	0.04085016	0.2347447	-0.095912054	0.24018502	0.15630646	-0.078687154	-0.1131261	-0.0019428701	-0.0050447215	0.15502086	-0.10952422	-0.3073271	-0.22163293	-0.055362154	-0.21875049	0.18784936
-0.12200343	0.09618106	0.30236688	-0.12344328	0.2632564	0.20471188	-0.5726433	-0.49606735	-0.32748103	0.5574005	-0.040898208	-0.28251562	0.33801258	0.35096005	-0.14751579	-0.26616138	-0.55341464	0.22608088	-0.172351	0.21354519	0.09291231	0.34825546	0.22510566	0.02156782	0.09617742	-0.13449728	0.17139253	-0.48155984	0.011477694	-0.26544955	-0.025565738	0.2073249	0.012588875	-0.06883753	0.08971316	0.101204425	0.29718673	-0.13910261	-0.47665358	-0.29590583	0.41139308	0.06446654	-0.028595574	0.38108358	0.098750934	0.40749943	-0.51305985	0.03288531	0.19914632	0.10718966	0.058504183	0.51784116	-0.16673875	0.15702793	-0.47840044	0.32393318	-0.41519088	-0.08541958	-0.2945232	-0.25137433	-0.1000976	-0.53935146	-0.158041	-0.34202173
-0.0061576827	-0.23656149	0.16661571	-0.27631998	-0.039504476	0.2336844	-0.1683208	-0.39030114	-0.15437195	0.42215347	-0.0064064623	-0.070047975	0.30850077	0.25799242	-0.20498753	-0.29234865	0.03337082	0.31562898	0.32974765	0.12606998	-0.12954985	-0.15692271	0.06804208	0.3722453	0.3392445	0.1720925	0.33997428	-0.2746828	0.298073	0.19717142	0.2076924	-0.102560714	-0.033016123	0.09985746	-0.055389345	-0.34325892	0.057684958	-0.27286762	-0.44697422	0.15425384	0.08286959	0.14618212	0.28129455	0.31885934	-0.3810192	-0.20042679	-0.31208828	-0.32033977	0.32571715	-0.18914859	0.3054097	0.259166	0.2894311	-0.27286825	0.13431987	0.2892518	-0.29728454	-0.117097005	0.039657857	0.24117401	-0.23357785	-0.38808218	0.30789888	0.2770695
-0.20175014	-0.06712404	0.3422025	-0.2104634	0.0038642744	-0.16860045	0.20554541	-0.22198366	0.19554755	0.17389636	-0.030086998	0.22904123	-0.124896504	-0.07105915	0.040659092	0.005801452	0.4898749	0.050076384	0.25153467	-0.36176258	-0.08145885	-0.5020727	-0.07589941	0.3302355	0.27029774	0.30869532	0.19647488	0.18318835	0.18943036	0.41615435	0.02005426	-0.30662012	-0.023709295	0.37020323	-0.07142134	-0.2561756	-0.011815997	-0.03356086	-0.25404215	0.47589415	-0.13019161	-0.10508443	0.2905761	-0.12118461	-0.30368415	-0.4469054	-0.08213508	-0.18449248	0.19084087	-0.12696801	0.08350502	-0.115423486	0.5574953	-0.1576661	0.39660284	0.24226488	-0.13506663	-0.07853789	0.33090034	0.3489479	-0.23247282	0.16199704	0.22475058	0.47324997
-0.032439716	0.086668804	0.03399647	0.23184521	0.088211775	-0.041251518	-0.19262227	-0.047066454	-0.26826882	0.1554488	0.046507154	0.025523782	-0.11361082	-0.22227874	-0.028070197	-0.25205424	-0.36455476	-0.19119836	-0.30735186	0.17035526	0.023104804	0.049435515	-0.12121186	-0.11205511	0.056344397	0.28624547	0.13210809	0.06341486	-0.005744666	-0.004266107	-0.16372305	0.24411947	0.18870871	0.06653455	-0.025230998	0.12218173	0.06820209	-0.16083251	-0.33342668	-0.20884939	0.32243812	-0.15462627	-0.0054651876	-0.018629093	0.079742804	0.042240757	-0.26255068	0.17989396	0.07862665	-0.1735272	0.04872802	-0.10804946	0.03334245	-0.002076287	-0.36079583	-0.2126019	-0.3038698	-0.12325892	0.17227623	-0.20821916	0.112697616	-0.061260853	-0.24689703	0.15266854
0.080947295	0.1981397	-0.1169265	0.45681137	0.17675456	-0.31915224	-0.083219886	0.42582157	0.11111533	-0.0072613256	0.2853734	0.3093042	-0.3836905	-0.45637113	0.27747092	-0.22056104	-0.0359723	-0.3548224	-0.44496053	-0.00362067	-0.2089047	-0.21867567	0.09432475	-0.11225551	0.06873619	0.39050144	0.12175429	0.4082862	-0.23010188	0.20750648	-0.24572413	0.014827421	-0.008423215	0.11883753	-0.25371847	0.25929508	-0.21872471	-0.10070679	-0.34799162	0.121277645	0.35661605	-0.3789107	0.17329815	-0.373961	0.083519	-0.08013851	-0.22088268	0.33076084	-0.17123778	-0.3149896	0.014414338	-0.51301366	0.13181879	0.19287105	-0.27792022	-0.2182053	-0.2006691	-0.291644	0.35083088	-0.1311945	0.3660362	0.40844068	-0.2252933	0.35518506
0.27976558	-0.123226665	-0.1533552	0.27424324	0.07976686	0.053997092	-0.34903178	-0.07398889	-0.26995724	0.35387406	0.2535655	0.035550416	-0.006673515	-0.20554397	0.038750418	-0.381801	-0.43787292	0.05201463	-0.27043402	0.28667125	-0.119356066	0.029304955	0.103690885	0.101475336	0.34643653	0.29851556	0.27818185	-0.13370204	-0.05313898	0.10550826	0.07652158	0.21521018	0.04355838	-0.10156346	-0.2053733	0.009149624	-0.17538172	-0.33982524	-0.4796616	-0.28795108	0.36830598	-0.12036077	0.02814679	0.1737221	-0.119031854	-0.0415236	-0.4522673	0.04378236	0.3071125	-0.3218384	0.26879776	-0.22179452	-0.061288595	0.020119509	-0.4953679	-0.13523266	-0.4291638	-0.20027699	0.1266107	-0.10198832	0.20716873	-0.12811573	-0.042180836	0.105644904
0.29366994	-0.12812193	-0.2714687	0.2753193	-0.09424658	-0.07237498	-0.078991815	0.2143182	-0.094940476	0.041021552	0.3073824	0.1985548	-0.24234962	-0.32327232	0.005560534	-0.3241378	0.02429906	-0.14241572	-0.08945648	0.21286163	-0.16080624	-0.32838964	-0.14553152	0.092099465	0.2844915	0.46238065	0.25871456	0.19892436	0.07153302	0.3701818	-0.015776439	0.03630418	0.012960239	0.028689755	-0.26771185	-0.09354255	-0.2708789	-0.2805814	-0.3733451	0.02251712	0.17673811	-0.100091636	0.103791855	-0.15599243	-0.28763434	-0.40985018	-0.24411456	0.009770869	0.17830753	-0.47739303	0.32250863	-0.4494979	0.21105748	-0.0892275	-0.104746446	-0.2270512	-0.2906319	-0.22178864	0.34221447	0.1836148	0.15773034	0.15224443	0.12673093	0.50660396
-0.17762846	0.30254903	0.15355407	0.17046684	0.04335564	-0.2911637	0.033944026	0.19770885	0.011490415	-0.05072461	0.023300825	0.17952041	-0.40326265	-0.5049738	0.11847522	-0.063053116	-0.0895308	-0.38679016	-0.3616839	-0.14548557	0.07687233	-0.050953172	-0.15314397	-0.30131036	-0.15143678	0.17033523	-0.0772934	0.3123108	-0.117484465	0.023340626	-0.31727466	0.1760812	0.23333907	0.30824643	0.080070876	0.24297118	0.07710449	0.10177126	-0.14935564	0.038343497	0.11407456	-0.39374426	-0.04188579	-0.3147661	0.20226745	-0.07569472	-0.004751812	0.30016145	-0.072685875	-0.07972663	-0.14595093	-0.3845312	0.24681093	0.07099018	-0.15179856	-0.24718636	-0.016729647	-0.0342182	0.2560723	-0.30052456	0.11080918	0.33695236	-0.2771189	0.38388506
-0.45548686	0.43476263	0.45342082	-0.31271422	0.04509346	-0.03765926	0.27077582	0.067338936	-0.365987	-0.24345683	-0.52172893	-0.516229	-0.12064262	-0.31136703	-0.3901761	0.39357457	-0.05822821	-0.4742395	-0.5987658	-0.32582504	0.47127843	0.6073516	-0.3344008	-0.5629482	-0.47622198	-0.5259288	-0.4132828	0.24740517	0.05653609	-0.5352994	-0.46095037	0.6226825	0.46777463	0.2572248	0.43185046	0.54657245	0.47767505	0.41769505	0.2189526	-0.1829389	-0.20193394	-0.42668524	-0.55804145	-0.37516347	0.5993918	0.15546992	0.25919324	0.49495685	-0.45624784	0.47909158	-0.47448125	0.120815456	0.09816468	-0.07927329	-0.08265851	-0.32121333	0.38558924	0.39289686	-0.44518527	-0.62963605	-0.36932752	0.2777012	-0.5920413	0.18043652
